Pos	Recs	PctRecs	Min_Q	Low_Q	Med_Q	Mean_Q	Hi_Q	Max_Q	Min_Pe	Low_Pe	Med_Pe	Mean_Pe	Hi_Pe	Max_Pe	Min_EE	Low_EE	Med_EE	Mean_EE	Hi_EE	Max_EE
1007	526	0.1	7.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.076	0.079	0.2	41.90	57.83	61.44	61.79	64.67	102.05
1008	517	0.1	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.075	0.079	0.2	41.93	57.82	61.50	61.83	64.73	102.21
1009	509	0.1	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.075	0.079	0.2	41.98	58.09	61.77	62.00	64.87	102.36
1010	500	0.1	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.074	0.079	0.2	42.05	58.26	61.87	62.16	65.04	102.44
1011	493	0.1	0.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.077	0.079	1	42.13	58.37	62.12	62.31	65.13	102.52
1012	489	0.1	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.077	0.079	0.2	42.21	58.45	62.24	62.40	65.20	102.60
1013	483	0.1	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.077	0.079	0.2	42.28	58.55	62.32	62.57	65.36	102.76
1014	476	0.1	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.076	0.079	0.2	42.30	58.68	62.46	62.65	65.37	102.92
1015	472	0.1	7.0	11.0	11.0	11.8	13.0	25.0	0.0032	0.05	0.079	0.077	0.079	0.2	42.35	58.71	62.54	62.71	65.44	103.00
1016	467	0.1	7.0	11.0	11.0	12.0	13.0	23.0	0.005	0.05	0.079	0.075	0.079	0.2	42.43	58.78	62.60	62.79	65.52	103.08
1017	458	0.1	7.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.077	0.079	0.2	42.51	58.93	62.69	62.95	65.61	103.16
1018	454	0.1	7.0	11.0	11.0	12.0	13.0	24.0	0.004	0.05	0.079	0.075	0.079	0.2	42.59	59.06	62.86	63.06	65.70	103.24
1019	449	0.1	7.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.076	0.079	0.2	42.67	59.14	62.86	63.14	65.90	103.32
1020	442	0.1	0.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.078	0.079	1	42.75	59.22	63.09	63.24	66.07	103.40
1021	438	0.1	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.074	0.079	0.2	42.80	59.37	63.11	63.33	66.15	103.47
1022	430	0.1	7.0	11.0	11.0	12.1	13.0	24.0	0.004	0.05	0.079	0.073	0.079	0.2	42.81	59.47	63.22	63.44	66.22	103.55
1023	423	0.1	7.0	11.0	11.0	12.1	13.0	25.0	0.0032	0.05	0.079	0.074	0.079	0.2	42.84	59.53	63.34	63.54	66.35	103.75
1024	420	0.1	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.075	0.079	0.2	42.92	59.64	63.44	63.64	66.59	103.95
1025	418	0.1	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.075	0.079	0.2	43.00	59.68	63.48	63.72	66.59	104.15
1026	403	0.1	7.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.077	0.079	0.2	43.08	59.78	63.52	63.87	66.81	104.23
1027	400	0.1	7.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.077	0.079	0.2	43.15	59.86	63.62	63.97	66.89	104.31
1028	395	0.1	7.0	11.0	11.0	11.7	12.0	24.0	0.004	0.063	0.079	0.08	0.079	0.2	43.23	59.90	63.70	64.08	67.04	104.39
1029	393	0.1	0.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.079	0.079	1	43.31	60.06	63.78	64.17	67.12	104.47
1030	390	0.1	0.0	11.0	11.0	11.9	13.0	23.0	0.005	0.05	0.079	0.078	0.079	1	43.39	60.14	63.87	64.25	67.20	104.55
1031	385	0.1	7.0	11.0	11.0	11.9	13.0	23.0	0.005	0.05	0.079	0.075	0.079	0.2	43.47	60.18	63.94	64.38	67.30	104.63
1032	382	0.1	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.076	0.079	0.2	43.55	60.26	64.19	64.50	67.53	104.71
1033	376	0.1	7.0	11.0	11.0	11.7	12.0	25.0	0.0032	0.063	0.079	0.079	0.079	0.2	43.63	60.42	64.27	64.61	67.64	104.79
1034	372	0.1	7.0	11.0	11.0	11.8	12.0	25.0	0.0032	0.063	0.079	0.078	0.079	0.2	43.71	60.44	64.31	64.67	67.72	104.99
1035	368	0.1	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.076	0.079	0.2	43.79	60.77	64.44	64.81	67.81	105.07
1036	361	0.1	7.0	11.0	11.0	11.8	13.0	24.0	0.004	0.05	0.079	0.078	0.079	0.2	43.87	60.68	64.51	64.90	67.91	105.13
1037	349	0.1	7.0	11.0	11.0	11.8	13.0	25.0	0.0032	0.05	0.079	0.077	0.079	0.2	43.95	61.38	64.70	65.16	68.19	105.19
1038	343	0.1	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.076	0.079	0.2	49.14	61.53	64.79	65.36	68.45	105.26
1039	337	0.1	7.0	11.0	11.0	11.7	13.0	23.0	0.005	0.05	0.079	0.077	0.079	0.2	49.16	61.62	64.87	65.48	68.53	105.32
1040	329	0.1	7.0	11.0	11.0	11.6	12.0	24.0	0.004	0.063	0.079	0.08	0.079	0.2	49.18	61.78	64.95	65.67	68.61	105.38
1041	329	0.1	7.0	11.0	11.0	11.5	12.0	24.0	0.004	0.063	0.079	0.08	0.079	0.2	49.23	61.83	65.03	65.75	68.69	105.45
1042	324	0.1	7.0	11.0	11.0	11.8	12.0	24.0	0.004	0.063	0.079	0.078	0.079	0.2	49.28	61.86	65.11	65.83	68.87	105.51
1043	315	0.1	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.077	0.079	0.2	49.33	61.96	65.23	66.01	69.06	105.57
1044	312	0.1	7.0	11.0	11.0	11.7	13.0	24.0	0.004	0.05	0.079	0.077	0.079	0.2	49.38	62.09	65.32	66.10	69.16	105.77
1045	312	0.1	7.0	11.0	11.0	11.6	12.0	23.0	0.005	0.063	0.079	0.079	0.079	0.2	49.46	62.16	65.42	66.18	69.24	105.97
1046	306	0.1	7.0	11.0	11.0	11.7	12.0	23.0	0.005	0.063	0.079	0.079	0.079	0.2	49.54	62.28	65.48	66.27	69.31	106.05
1047	303	0.1	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.078	0.079	0.2	49.62	62.34	65.56	66.40	69.39	106.13
1048	301	0.1	7.0	11.0	11.0	11.7	13.0	24.0	0.004	0.05	0.079	0.08	0.079	0.2	49.70	62.39	65.64	66.49	69.47	106.21
1049	299	0.1	7.0	11.0	11.0	11.8	13.0	24.0	0.004	0.05	0.079	0.077	0.079	0.2	49.78	62.48	65.71	66.62	69.55	106.29
1050	294	0.1	7.0	11.0	11.0	11.7	13.0	24.0	0.004	0.05	0.079	0.079	0.079	0.2	49.86	62.78	65.84	66.82	69.87	106.37
1051	292	0.1	7.0	11.0	11.0	11.8	13.0	25.0	0.0032	0.05	0.079	0.08	0.079	0.2	49.94	62.86	65.94	66.89	69.95	106.45
1052	286	0.1	7.0	11.0	11.0	11.6	12.0	24.0	0.004	0.063	0.079	0.082	0.079	0.2	50.02	62.87	66.05	67.02	70.03	106.53
1053	285	0.1	0.0	11.0	11.0	11.5	12.0	24.0	0.004	0.063	0.079	0.085	0.079	1	50.10	62.93	66.12	67.12	70.11	106.61
1054	280	0.1	7.0	11.0	11.0	11.6	12.0	24.0	0.004	0.063	0.079	0.08	0.079	0.2	50.18	63.04	66.27	67.28	70.44	106.81
1055	276	0.1	7.0	11.0	11.0	11.7	12.0	24.0	0.004	0.063	0.079	0.076	0.079	0.2	50.26	63.24	66.41	67.46	70.52	107.01
1056	271	0.0	7.0	11.0	11.0	11.7	12.0	25.0	0.0032	0.063	0.079	0.078	0.079	0.2	50.31	63.38	66.60	67.66	70.61	107.21
1057	266	0.0	7.0	11.0	11.0	11.8	12.0	25.0	0.0032	0.063	0.079	0.078	0.079	0.2	50.36	63.59	66.91	67.91	70.79	107.40
1058	265	0.0	7.0	11.0	11.0	11.7	12.0	25.0	0.0032	0.063	0.079	0.08	0.079	0.2	50.44	63.64	66.96	68.00	70.81	107.60
1059	264	0.0	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.08	0.079	0.2	50.52	63.69	67.09	68.09	70.92	107.80
1060	261	0.0	7.0	11.0	11.0	11.5	12.0	23.0	0.005	0.063	0.079	0.082	0.079	0.2	50.60	63.77	67.10	68.23	70.99	108.00
1061	260	0.0	7.0	11.0	11.0	11.6	12.0	25.0	0.0032	0.063	0.079	0.081	0.079	0.2	50.67	63.97	67.21	68.33	71.14	108.20
1062	258	0.0	7.0	11.0	11.0	11.6	12.0	21.0	0.0079	0.063	0.079	0.08	0.079	0.2	50.75	63.99	67.28	68.43	71.26	108.40
1063	256	0.0	0.0	11.0	11.0	11.6	12.0	24.0	0.004	0.063	0.079	0.084	0.079	1	50.83	64.13	67.36	68.57	71.34	108.60
1064	253	0.0	7.0	11.0	11.0	11.6	12.0	23.0	0.005	0.063	0.079	0.08	0.079	0.2	50.91	64.24	67.44	68.68	71.40	108.80
1065	250	0.0	7.0	11.0	11.0	11.7	12.0	23.0	0.005	0.063	0.079	0.078	0.079	0.2	50.99	64.23	67.52	68.72	71.46	108.88
1066	243	0.0	7.0	11.0	11.0	11.6	12.0	25.0	0.0032	0.063	0.079	0.079	0.079	0.2	51.07	64.41	67.82	68.95	71.63	109.08
1067	240	0.0	0.0	11.0	11.0	11.4	12.0	23.0	0.005	0.063	0.079	0.085	0.079	1	51.15	64.55	68.03	69.12	71.94	109.28
1068	236	0.0	0.0	11.0	11.0	11.8	13.0	25.0	0.0032	0.05	0.079	0.082	0.079	1	51.23	64.66	68.12	69.24	72.11	109.48
1069	234	0.0	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.079	0.079	0.2	51.31	64.68	68.22	69.37	72.18	109.68
1070	228	0.0	7.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.079	0.079	0.2	51.39	64.82	68.36	69.53	72.27	109.88
1071	224	0.0	7.0	11.0	11.0	11.8	13.0	24.0	0.004	0.05	0.079	0.08	0.079	0.2	51.47	64.97	68.45	69.67	72.53	110.08
1072	222	0.0	7.0	11.0	11.0	11.8	13.0	24.0	0.004	0.05	0.079	0.079	0.079	0.2	51.55	64.97	68.52	69.70	72.43	110.28
1073	221	0.0	7.0	11.0	11.0	12.0	13.0	23.0	0.005	0.05	0.079	0.076	0.079	0.2	51.63	65.14	68.60	69.80	72.51	110.36
1074	218	0.0	7.0	11.0	11.0	12.1	13.0	23.0	0.005	0.05	0.079	0.076	0.079	0.2	51.79	65.13	68.67	69.90	72.63	110.44
1075	215	0.0	0.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.081	0.079	1	51.87	65.21	68.71	70.05	73.23	110.50
1076	210	0.0	7.0	11.0	11.0	12.1	13.0	25.0	0.0032	0.05	0.079	0.076	0.079	0.2	51.88	65.15	68.77	70.17	73.31	110.56
1077	205	0.0	0.0	11.0	11.0	11.9	13.0	25.0	0.0032	0.05	0.079	0.081	0.079	1	51.90	65.37	68.79	70.33	73.39	110.63
1078	204	0.0	7.0	11.0	11.0	11.8	12.0	23.0	0.005	0.063	0.079	0.077	0.079	0.2	51.98	65.52	68.93	70.46	73.53	110.69
1079	200	0.0	7.0	11.0	11.0	12.0	13.0	23.0	0.005	0.05	0.079	0.076	0.079	0.2	52.06	65.59	69.03	70.69	73.61	110.77
1080	197	0.0	0.0	11.0	11.0	11.7	13.0	22.0	0.0063	0.05	0.079	0.082	0.079	1	52.14	65.64	69.09	70.83	73.69	110.85
1081	194	0.0	0.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.08	0.079	1	52.21	65.69	69.57	70.93	73.83	111.01
1082	194	0.0	7.0	11.0	11.0	12.0	13.0	23.0	0.005	0.05	0.079	0.077	0.079	0.2	52.29	65.74	69.65	71.01	73.96	111.09
1083	189	0.0	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.079	0.079	0.2	52.37	65.86	69.23	71.16	74.07	111.16
1084	187	0.0	0.0	11.0	11.0	11.4	12.0	25.0	0.0032	0.063	0.079	0.087	0.079	1	52.42	65.90	69.31	71.26	74.33	111.24
1085	187	0.0	7.0	11.0	11.0	11.6	12.0	22.0	0.0063	0.063	0.079	0.082	0.079	0.2	52.49	65.95	69.39	71.34	74.40	111.32
1086	183	0.0	7.0	11.0	11.0	11.5	12.0	22.0	0.0063	0.063	0.079	0.082	0.079	0.2	52.57	66.06	69.91	71.57	74.53	111.40
1087	183	0.0	7.0	11.0	11.0	11.5	12.0	23.0	0.005	0.063	0.079	0.083	0.079	0.2	52.65	66.14	69.96	71.65	74.61	111.48
1088	181	0.0	7.0	11.0	11.0	11.5	12.0	23.0	0.005	0.063	0.079	0.083	0.079	0.2	52.77	66.36	70.17	71.82	74.70	111.56
1089	178	0.0	0.0	11.0	11.0	11.5	12.0	23.0	0.005	0.063	0.079	0.089	0.079	1	52.90	66.38	70.37	71.95	74.86	111.64
1090	178	0.0	7.0	11.0	11.0	11.6	12.0	21.0	0.0079	0.063	0.079	0.082	0.079	0.2	52.94	66.53	70.43	72.03	74.94	111.72
1091	176	0.0	7.0	11.0	11.0	11.8	12.0	22.0	0.0063	0.063	0.079	0.077	0.079	0.2	52.95	66.69	70.71	72.19	75.24	111.80
1092	176	0.0	7.0	11.0	11.0	11.9	13.0	22.0	0.0063	0.05	0.079	0.074	0.079	0.2	52.96	66.77	70.79	72.26	75.29	111.88
1093	175	0.0	7.0	11.0	11.0	11.8	12.0	25.0	0.0032	0.063	0.079	0.076	0.079	0.2	52.98	66.83	70.87	72.35	75.33	111.96
1094	171	0.0	7.0	11.0	11.0	11.6	12.0	25.0	0.0032	0.063	0.079	0.081	0.079	0.2	52.99	66.91	70.96	72.50	75.76	112.04
1095	171	0.0	7.0	11.0	11.0	11.5	12.0	20.0	0.01	0.063	0.079	0.083	0.079	0.2	53.05	66.99	71.03	72.59	75.91	112.12
1096	167	0.0	7.0	11.0	11.0	11.4	12.0	21.0	0.0079	0.063	0.079	0.085	0.079	0.2	53.11	67.08	71.11	72.78	76.03	112.20
1097	167	0.0	7.0	11.0	11.0	11.5	12.0	23.0	0.005	0.063	0.079	0.084	0.079	0.2	53.19	67.16	71.19	72.87	76.06	112.28
1098	164	0.0	7.0	11.0	11.0	11.4	12.0	23.0	0.005	0.063	0.079	0.084	0.079	0.2	53.27	67.37	71.55	73.04	76.46	112.36
1099	163	0.0	7.0	11.0	11.0	11.7	12.0	25.0	0.0032	0.063	0.079	0.08	0.079	0.2	53.35	67.46	71.63	73.21	76.54	112.44
1100	161	0.0	7.0	11.0	11.0	11.9	12.0	23.0	0.005	0.063	0.079	0.076	0.079	0.2	53.43	67.63	71.71	73.40	76.62	112.64
1101	160	0.0	7.0	11.0	11.0	11.8	12.0	23.0	0.005	0.063	0.079	0.078	0.079	0.2	53.51	67.78	71.79	73.54	76.71	112.83
1102	159	0.0	8.0	11.0	11.0	11.8	13.0	22.0	0.0063	0.05	0.079	0.077	0.079	0.16	53.59	67.82	71.87	73.66	76.79	112.91
1103	157	0.0	7.0	11.0	11.0	11.8	13.0	23.0	0.005	0.05	0.079	0.078	0.079	0.2	53.67	67.87	71.95	73.77	76.87	112.99
1104	152	0.0	7.0	11.0	11.0	11.7	13.0	21.0	0.0079	0.05	0.079	0.08	0.079	0.2	53.72	67.89	72.09	73.93	77.66	113.06
1105	151	0.0	7.0	11.0	11.0	11.4	12.0	24.0	0.004	0.063	0.079	0.083	0.079	0.2	53.80	67.90	72.08	74.01	77.73	113.12
1106	150	0.0	7.0	11.0	11.0	11.6	12.0	20.0	0.01	0.063	0.079	0.08	0.079	0.2	53.88	67.96	72.13	73.92	77.40	113.18
1107	147	0.0	7.0	11.0	11.0	11.5	12.0	25.0	0.0032	0.063	0.079	0.082	0.079	0.2	54.04	68.04	72.26	74.09	77.89	113.25
1108	145	0.0	7.0	11.0	11.0	11.5	12.0	25.0	0.0032	0.063	0.079	0.082	0.079	0.2	54.20	68.12	72.34	74.22	78.05	113.45
1109	141	0.0	7.0	11.0	11.0	11.8	12.0	25.0	0.0032	0.063	0.079	0.08	0.079	0.2	54.35	68.11	72.42	74.35	78.32	113.51
1110	139	0.0	7.0	11.0	11.0	11.8	13.0	24.0	0.004	0.05	0.079	0.079	0.079	0.2	54.40	68.13	72.56	74.51	78.44	113.57
1111	136	0.0	7.0	11.0	11.0	12.0	13.0	24.0	0.004	0.05	0.079	0.076	0.079	0.2	54.45	68.19	72.88	74.71	78.79	113.63
1112	132	0.0	7.0	11.0	11.0	11.9	13.0	20.0	0.01	0.05	0.079	0.077	0.079	0.2	54.50	68.52	73.46	75.02	78.89	113.70
1113	130	0.0	7.0	11.0	11.0	12.1	13.0	23.0	0.005	0.05	0.079	0.076	0.079	0.2	54.56	68.60	73.47	75.17	78.95	113.76
1114	130	0.0	7.0	11.0	11.0	12.2	13.0	25.0	0.0032	0.05	0.079	0.073	0.079	0.2	54.61	68.68	73.50	75.24	79.08	113.82
1115	130	0.0	7.0	11.0	11.0	12.4	14.0	25.0	0.0032	0.04	0.079	0.072	0.079	0.2	54.66	68.76	73.53	75.31	79.20	113.89
1116	128	0.0	7.0	11.0	11.0	12.4	14.0	25.0	0.0032	0.05	0.079	0.072	0.079	0.2	54.73	69.23	73.97	75.50	79.84	113.95
1117	126	0.0	7.0	11.0	11.0	12.4	13.0	25.0	0.0032	0.05	0.079	0.075	0.079	0.2	54.81	69.28	74.14	75.67	79.88	114.01
1118	123	0.0	7.0	11.0	11.0	12.1	13.0	25.0	0.0032	0.05	0.079	0.077	0.079	0.2	54.89	69.39	74.40	75.98	80.16	114.08
1119	122	0.0	7.0	11.0	11.0	12.3	13.0	23.0	0.005	0.05	0.079	0.075	0.079	0.2	54.94	69.91	74.57	76.14	80.31	114.14
1120	121	0.0	7.0	11.0	11.0	12.3	14.0	23.0	0.005	0.04	0.079	0.074	0.079	0.2	54.99	70.08	74.65	76.29	80.46	114.17
1121	119	0.0	7.0	11.0	11.0	12.1	13.0	23.0	0.005	0.05	0.079	0.077	0.079	0.2	55.03	70.07	74.73	76.43	80.54	114.20
1122	116	0.0	7.0	11.0	11.0	11.7	13.0	22.0	0.0063	0.05	0.079	0.081	0.079	0.2	55.05	70.24	74.81	76.59	80.67	114.23
1123	114	0.0	7.0	11.0	11.0	12.1	13.0	24.0	0.004	0.05	0.079	0.076	0.079	0.2	55.10	70.22	74.89	76.46	80.70	114.27
1124	113	0.0	7.0	11.0	11.0	12.1	13.0	24.0	0.004	0.05	0.079	0.077	0.079	0.2	55.15	70.30	74.87	76.55	80.78	114.30
1125	112	0.0	7.0	11.0	11.0	11.6	13.0	21.0	0.0079	0.063	0.079	0.082	0.079	0.2	55.20	70.38	75.07	76.65	80.93	114.38
1126	111	0.0	7.0	11.0	11.0	11.4	12.0	21.0	0.0079	0.063	0.079	0.084	0.079	0.2	55.25	70.02	75.18	76.78	81.00	114.46
1127	110	0.0	7.0	11.0	11.0	11.7	13.0	21.0	0.0079	0.05	0.079	0.079	0.079	0.2	55.29	70.54	75.44	76.97	81.06	114.54
1128	109	0.0	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.076	0.079	0.2	55.37	70.62	75.28	76.97	81.09	114.62
1129	108	0.0	7.0	11.0	11.0	11.6	13.0	22.0	0.0063	0.05	0.079	0.08	0.079	0.2	55.44	70.72	75.57	77.16	81.19	114.69
1130	108	0.0	7.0	11.0	11.0	11.3	12.0	22.0	0.0063	0.063	0.079	0.087	0.079	0.2	55.52	70.78	75.62	77.24	81.25	114.89
1131	108	0.0	7.0	11.0	11.0	11.2	12.0	25.0	0.0032	0.063	0.079	0.09	0.079	0.2	55.60	70.86	75.70	77.33	81.33	115.09
1132	108	0.0	7.0	11.0	11.0	11.4	12.0	23.0	0.005	0.063	0.079	0.087	0.079	0.2	55.68	70.94	75.78	77.42	81.38	115.29
1133	107	0.0	7.0	11.0	11.0	11.5	13.0	21.0	0.0079	0.05	0.079	0.087	0.079	0.2	55.76	71.02	75.84	77.55	81.44	115.49
1134	106	0.0	7.0	11.0	11.0	11.8	12.0	25.0	0.0032	0.063	0.079	0.08	0.079	0.2	55.84	71.10	75.93	77.73	81.44	115.69
1135	104	0.0	7.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.078	0.079	0.2	55.92	71.17	75.96	77.68	81.47	115.77
1136	103	0.0	0.0	11.0	11.0	12.0	13.0	25.0	0.0032	0.05	0.079	0.084	0.079	1	56.00	71.20	76.03	77.81	81.55	115.85
1137	101	0.0	7.0	11.0	11.0	11.9	13.0	21.0	0.0079	0.05	0.079	0.076	0.079	0.2	56.08	71.33	76.12	78.03	81.71	115.93
1138	99	0.0	7.0	11.0	11.0	11.8	13.0	21.0	0.0079	0.05	0.079	0.079	0.079	0.2	56.16	71.39	76.73	78.27	82.21	116.01
1139	97	0.0	7.0	11.0	11.0	11.5	12.0	21.0	0.0079	0.063	0.079	0.081	0.079	0.2	56.24	71.49	76.81	78.41	81.87	116.09
1140	95	0.0	7.0	11.0	11.0	11.8	12.0	23.0	0.005	0.063	0.079	0.077	0.079	0.2	56.32	71.56	77.15	78.63	82.29	116.17
1141	94	0.0	8.0	11.0	11.0	11.9	12.0	24.0	0.004	0.063	0.079	0.074	0.079	0.16	56.40	71.64	77.34	78.76	82.32	116.25
1142	92	0.0	7.0	11.0	11.0	11.9	12.0	24.0	0.004	0.063	0.079	0.077	0.079	0.2	56.48	71.72	77.54	79.00	82.87	116.33
1143	92	0.0	7.0	11.0	11.0	11.8	13.0	24.0	0.004	0.05	0.079	0.081	0.079	0.2	56.58	71.80	77.70	79.08	82.95	116.49
1144	88	0.0	7.0	11.0	11.0	11.7	12.0	24.0	0.004	0.063	0.079	0.08	0.079	0.2	56.68	71.95	77.90	79.41	83.36	116.64
1145	86	0.0	7.0	11.0	11.0	11.5	12.0	21.0	0.0079	0.063	0.079	0.08	0.079	0.2	59.94	72.03	78.05	79.78	83.41	116.74
1146	86	0.0	7.0	11.0	11.0	11.2	11.0	24.0	0.004	0.079	0.079	0.085	0.079	0.2	60.02	72.11	78.21	79.87	83.49	116.84
1147	86	0.0	7.0	11.0	11.0	10.9	11.0	18.0	0.016	0.079	0.079	0.09	0.079	0.2	60.10	72.19	78.37	79.96	83.57	116.94
1148	85	0.0	7.0	11.0	11.0	11.4	12.0	20.0	0.01	0.063	0.079	0.084	0.079	0.2	60.17	72.27	78.34	80.03	83.73	117.04
1149	84	0.0	7.0	11.0	11.0	11.3	12.0	20.0	0.01	0.063	0.079	0.083	0.079	0.2	60.25	72.35	78.62	80.21	84.28	117.14
1150	84	0.0	7.0	11.0	11.0	11.2	12.0	20.0	0.01	0.063	0.079	0.087	0.079	0.2	60.33	72.39	78.70	80.30	84.44	117.24
1151	84	0.0	7.0	10.0	11.0	11.1	11.0	20.0	0.01	0.079	0.079	0.091	0.1	0.2	60.41	72.45	78.71	80.39	84.56	117.34
1152	83	0.0	7.0	10.0	11.0	10.9	11.0	21.0	0.0079	0.079	0.079	0.092	0.1	0.2	60.46	72.51	78.75	80.52	84.64	117.44
1153	83	0.0	7.0	8.0	11.0	11.0	12.0	21.0	0.0079	0.063	0.079	0.093	0.16	0.2	60.50	72.56	78.90	80.61	84.72	117.60
1154	83	0.0	7.0	11.0	11.0	11.0	11.0	17.0	0.02	0.079	0.079	0.089	0.079	0.2	60.54	72.64	79.06	80.70	84.80	117.76
1155	82	0.0	7.0	9.0	11.0	10.9	11.0	22.0	0.0063	0.079	0.079	0.093	0.13	0.2	60.56	72.72	79.22	80.94	84.88	117.83
1156	79	0.0	7.0	9.0	11.0	11.0	12.0	23.0	0.005	0.063	0.079	0.093	0.13	0.2	60.61	72.74	79.24	80.78	84.96	117.89
1157	77	0.0	7.0	11.0	11.0	11.2	12.0	23.0	0.005	0.063	0.079	0.088	0.079	0.2	60.66	72.77	79.13	80.88	85.12	117.95
1158	76	0.0	7.0	9.0	11.0	10.8	11.0	25.0	0.0032	0.079	0.079	0.094	0.13	0.2	60.71	72.84	79.21	80.94	85.28	118.11
1159	76	0.0	7.0	11.0	11.0	11.4	12.0	19.0	0.013	0.063	0.079	0.085	0.079	0.2	60.74	72.92	79.29	81.03	85.41	118.27
1160	74	0.0	7.0	11.0	11.0	11.5	13.0	20.0	0.01	0.05	0.079	0.085	0.079	0.2	60.78	73.00	79.37	81.20	85.53	118.43
1161	70	0.0	7.0	9.0	11.0	11.2	11.0	19.0	0.013	0.079	0.079	0.088	0.13	0.2	60.93	73.20	79.45	81.27	85.40	118.59
1162	67	0.0	7.0	9.0	11.0	11.4	12.0	23.0	0.005	0.063	0.079	0.089	0.13	0.2	61.01	74.18	79.53	81.14	85.53	118.74
1163	59	0.0	7.0	11.0	11.0	11.9	13.0	23.0	0.005	0.05	0.079	0.079	0.079	0.2	61.09	73.36	78.56	80.62	83.63	118.90
1164	50	0.0	7.0	11.0	11.0	11.9	13.0	24.0	0.004	0.05	0.079	0.082	0.079	0.2	61.17	73.32	78.38	80.75	83.62	119.06
1165	40	0.0	7.0	11.0	11.0	12.4	15.0	23.0	0.005	0.04	0.079	0.077	0.079	0.2	61.25	73.33	78.62	80.15	83.63	106.60
1166	24	0.0	7.0	8.0	11.0	11.7	15.0	19.0	0.013	0.032	0.079	0.092	0.16	0.2	61.33	73.14	77.07	79.15	83.17	106.66
